scope,layer,mean,std,low_entropy_frac,method,model
layer,24,1.2821716,,0.125,hqq,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,25,1.3750436,,0.0625,hqq,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,26,0.8916626,,0.71875,hqq,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,27,0.89779675,,0.71875,hqq,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,28,0.94585705,,0.71875,hqq,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,29,1.6508744,,0.0625,hqq,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,30,2.203668,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,31,2.8366985,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
global,-1,1.4291447,0.6601453423500061,0.2919921875,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,0,1.1424352,,0.46875,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,1,0.6132366,,0.90625,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,2,0.502473,,0.9375,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,3,1.081075,,0.40625,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,4,0.9634191,,0.59375,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,5,0.9981117,,0.5625,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,6,1.7789676,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,7,1.8983945,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,8,1.9353749,,0.03125,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,9,1.4776354,,0.03125,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,10,1.8609561,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,11,2.0926576,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,12,2.3080451,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,13,1.6918228,,0.03125,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,14,2.0428274,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,15,1.6783273,,0.125,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,16,1.2063425,,0.25,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,17,1.8462498,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,18,1.1441904,,0.34375,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,19,1.542861,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,20,0.7179656,,0.90625,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,21,1.4526875,,0.09375,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,22,1.2300861,,0.125,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,23,0.6412175,,1.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,24,1.2532195,,0.125,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,25,1.3305019,,0.0625,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,26,0.8438188,,0.75,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,27,0.87671983,,0.75,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,28,0.9414265,,0.78125,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,29,1.6526802,,0.0625,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,30,2.1793878,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,31,2.8075159,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
global,-1,3.6104043,4.76837158203125e-07,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,0,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,1,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,2,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,3,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,4,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,5,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,6,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,7,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,8,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,9,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,10,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,11,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,12,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,13,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,14,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,15,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,16,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,17,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,18,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,19,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,20,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,21,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,22,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,23,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,24,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,25,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,26,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,27,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,28,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,29,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,30,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,31,3.6104038,,0.0,int4,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
global,-1,1.4323516,0.6601486206054688,0.291015625,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,0,1.1400757,,0.46875,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,1,0.6097107,,0.9375,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,2,0.50024265,,0.9375,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,3,1.0854685,,0.4375,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,4,0.96009684,,0.5625,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,5,1.0137454,,0.5625,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,6,1.7727507,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,7,1.8916366,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,8,1.9194432,,0.03125,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,9,1.4930611,,0.03125,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,10,1.8648956,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,11,2.0857196,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,12,2.3279924,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,13,1.7021139,,0.03125,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,14,2.0555315,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,15,1.6731021,,0.125,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,16,1.1899892,,0.25,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,17,1.8546493,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,18,1.1610998,,0.34375,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,19,1.5537692,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,20,0.72150266,,0.90625,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,21,1.4501519,,0.09375,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,22,1.2641926,,0.09375,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,23,0.66313803,,1.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,24,1.251956,,0.125,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,25,1.334435,,0.0625,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,26,0.842893,,0.75,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,27,0.85628295,,0.75,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,28,0.9619527,,0.75,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,29,1.6282964,,0.0625,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,30,2.1963305,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,31,2.8090253,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
global,-1,3.6104043,4.76837158203125e-07,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,0,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,1,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,2,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,3,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,4,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,5,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,6,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,7,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,8,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,9,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,10,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,11,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,12,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,13,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,14,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,15,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,16,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,17,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,18,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,19,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,20,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,21,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,22,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,23,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,24,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,25,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,26,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,27,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,28,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,29,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,30,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
layer,31,3.6104038,,0.0,int8,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
global,-1,1.7773664,0.6504184603691101,0.1130952380952381,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,0,1.1773618,,0.5,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,1,2.5335946,,0.0833333333333333,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,2,1.5957435,,0.1666666666666666,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,3,2.3578224,,0.0,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,4,1.4866905,,0.0833333333333333,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,5,1.6929318,,0.1666666666666666,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,6,1.2995574,,0.3333333333333333,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,7,2.303805,,0.0833333333333333,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,8,1.5882777,,0.1666666666666666,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,9,1.7693363,,0.0833333333333333,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,10,1.8665577,,0.0,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,11,2.099148,,0.0,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,12,1.5086254,,0.1666666666666666,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,13,2.1818943,,0.0833333333333333,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,14,1.5168728,,0.25,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,15,2.1099892,,0.0833333333333333,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,16,1.9741553,,0.0,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,17,2.0313597,,0.0,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,18,2.2198002,,0.0,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,19,1.5917987,,0.1666666666666666,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,20,1.8041829,,0.0,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,21,1.9179674,,0.0,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,22,1.7817329,,0.0833333333333333,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,23,1.0818319,,0.4166666666666667,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,24,1.4061099,,0.1666666666666666,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,25,1.3560805,,0.0833333333333333,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,26,1.5093933,,0.0,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,27,2.0036392,,0.0,bfloat16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
global,-1,1.8045456,0.6445993185043335,0.1041666666666666,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,0,1.1849254,,0.5,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,1,2.5358043,,0.0833333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,2,1.5882449,,0.1666666666666666,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,3,2.4011064,,0.0,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,4,1.5111781,,0.0833333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,5,1.7112881,,0.1666666666666666,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,6,1.3003829,,0.3333333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,7,2.314265,,0.0833333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,8,1.6031672,,0.1666666666666666,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,9,1.826653,,0.0833333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,10,1.896001,,0.0,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,11,2.1113758,,0.0,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,12,1.521633,,0.1666666666666666,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,13,2.1687157,,0.0833333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,14,1.556764,,0.1666666666666666,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,15,2.079519,,0.0833333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,16,2.0210755,,0.0,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,17,2.0456002,,0.0,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,18,2.2366416,,0.0833333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,19,1.6439215,,0.1666666666666666,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,20,1.7998098,,0.0,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,21,2.012196,,0.0,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,22,1.7901835,,0.0833333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,23,1.127773,,0.3333333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,24,1.424571,,0.0833333333333333,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,25,1.4114686,,0.0,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,26,1.574967,,0.0,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,27,2.1280453,,0.0,awq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
global,-1,1.7825866,0.6583637595176697,0.119047619047619,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,0,1.1828698,,0.5,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,1,2.5327733,,0.0833333333333333,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,2,1.573219,,0.1666666666666666,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,3,2.3590305,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,4,1.5179152,,0.0833333333333333,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,5,1.7275048,,0.1666666666666666,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,6,1.3023764,,0.3333333333333333,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,7,2.3251607,,0.0833333333333333,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,8,1.6370381,,0.1666666666666666,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,9,1.8131403,,0.0833333333333333,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,10,1.9268517,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,11,2.1070395,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,12,1.549342,,0.1666666666666666,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,13,2.2032566,,0.0833333333333333,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,14,1.5315413,,0.1666666666666666,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,15,2.125116,,0.0833333333333333,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,16,1.9427623,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,17,2.0662673,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,18,2.2129555,,0.0833333333333333,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,19,1.5939765,,0.1666666666666666,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,20,1.8533007,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,21,2.0579255,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,22,1.7964368,,0.0833333333333333,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,23,1.0715554,,0.4166666666666667,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,24,1.294297,,0.25,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,25,1.2509327,,0.1666666666666666,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,26,1.4500092,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,27,1.9078289,,0.0,hqq,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
global,-1,1.7805665,0.6511402726173401,0.1071428571428571,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,0,1.177828,,0.5,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,1,2.5357935,,0.0833333333333333,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,2,1.605337,,0.1666666666666666,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,3,2.3725593,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,4,1.4932294,,0.0833333333333333,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,5,1.6977779,,0.1666666666666666,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,6,1.3161651,,0.3333333333333333,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,7,2.302944,,0.0833333333333333,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,8,1.6071631,,0.1666666666666666,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,9,1.7654314,,0.0833333333333333,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,10,1.8805143,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,11,2.0833156,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,12,1.4929379,,0.1666666666666666,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,13,2.1901462,,0.0833333333333333,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,14,1.5436741,,0.1666666666666666,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,15,2.1099968,,0.0833333333333333,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,16,1.933979,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,17,2.021361,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,18,2.2154152,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,19,1.6006218,,0.1666666666666666,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,20,1.8298715,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,21,1.9484234,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,22,1.7733055,,0.0833333333333333,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,23,1.0748609,,0.4166666666666667,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,24,1.3965131,,0.1666666666666666,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,25,1.4026839,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,26,1.4638864,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,27,2.0201223,,0.0,fp8,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
global,-1,1.7772137,0.6504371166229248,0.1130952380952381,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,0,1.1773618,,0.5,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,1,2.5335944,,0.0833333333333333,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,2,1.5957257,,0.1666666666666666,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,3,2.3578358,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,4,1.4867896,,0.0833333333333333,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,5,1.6928449,,0.1666666666666666,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,6,1.2995346,,0.3333333333333333,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,7,2.303764,,0.0833333333333333,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,8,1.5882114,,0.1666666666666666,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,9,1.7692174,,0.0833333333333333,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,10,1.8663602,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
layer,11,2.099287,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-1.5B
